ARG2:Y $comprises ARG1:X.	97
ARG2:Y $comprised ARG1:X.	97
ARG2:Y $is $comprised $of ARG1:X.	97
ARG2:Y $was $comprised $of ARG1:X.	97
ARG1:X $was $a $part $of ARG2:Y.	97
ARG1:X $is $a $building $block $of ARG2:Y.	97
ARG1:X $is $a $component $of ARG2:Y.	97
ARG2:Y $consists $of ARG1:X.	97
ARG2:Y $consisted $of ARG1:X.	97
ARG2:Y $is $made $of ARG1:X.	97
ARG2:Y $was $made $of ARG1:X.	97
ARG1:X $is $an $ingredient $in ARG2:Y.	97
ARG2:Y $is $created $out $of ARG1:X.	97
ARG2:Y $was $created $out $of ARG1:X.	97
ARG1:X $is $a $subfield $of ARG2:Y.	97
ARG1:X $is $a $discipline $in ARG2:Y.	97
ARG1:X $is $a $branch $of ARG2:Y.	97
ARG1:X $is $the $capital $of ARG2:Y.	98
$The $capital $of ARG2:Y $is ARG1:X.	98
$The $capital $city $of ARG2:Y $is ARG1:X.	98
ARG1:X $is $the $capital $city $of ARG2:Y.	98
ARG2:Y's $capital, ARG1:X.	98
ARG2:Y's $capital $city, ARG1:X.	98
ARG2:Y's $capital $is ARG1:X.	98
ARG2:Y's $capital $city $is ARG1:X.	98
ARG1:X, $the $capital $of ARG2:Y.	98
ARG1:X, $the $capital $city $of ARG2:Y.	98
ARG1:X, $that $is $the $capital $of ARG2:Y.	98
ARG1:X, $that $is $the $capital $city $of ARG2:Y.	98
ARG2:Y, $which $has $the $capital ARG1:X.	98
ARG2:Y, $which $has $the $capital $city ARG1:X.	98
ARG1:X $used $to $work $in ARG2:Y $.	99
ARG1:X $found $employment $in ARG2:Y.	99
ARG1:X $was $employed $in ARG2:Y.	99
ARG1:X $worked $in ARG2:Y.	99
ARG1:X $held $a $position $in ARG2:Y.	99
ARG1:X $took $up $a $post $in ARG2:Y.	99
ARG1:X $took $up $a $position $in ARG2:Y.	99
ARG1:X $took $up $work $in ARG2:Y.	99
ARG1:X $moved $to ARG2:Y $to $work.	99
ARG1:X $moved $for $a $new $position $to ARG2:Y $to $work.	99
ARG1:X $moved $for $a $new $post $to ARG2:Y $to $work.	99
ARG1:X $moved $for $work $to ARG2:Y.	99
ARG1:X $moved $to ARG2:Y $to $establish $a $foundation.	99
ARG1:X $moved $to ARG2:Y $to $run $a $company.	99
ARG1:X $moved $to ARG2:Y $to $found $a $company.	99
ARG1:X $works $in ARG2:Y.	99
ARG1:X $lives $and $works $in ARG2:Y.	99
ARG1:X $taught $in $the $University $of ARG2:Y.	99
ARG1:X $taught $in ARG2:Y $University.	99
ARG1:X $was $rector $of $the $University $of ARG2:Y.	99
ARG2:Y $artist ARG1:X.	99
ARG2:Y $writer ARG1:X.	99
ARG2:Y $filmmaker ARG1:X.	99
ARG2:Y $director ARG1:X.	99
ARG1:X $was $created $in ARG2:Y.	100
ARG1:X, $that $was $created $in ARG2:Y.	100
ARG1:X, $created $in ARG2:Y.	100
ARG1:X, $that $originated $in ARG2:Y.	100
ARG1:X $originated $in ARG2:Y.	100
ARG1:X $formed $in ARG2:Y.	100
ARG1:X $was $formed $in ARG2:Y.	100
ARG1:X, $that $was $formed $in ARG2:Y.	100
ARG1:X $was $formulated $in ARG2:Y.	100
ARG1:X, $formulated $in ARG2:Y.	100
ARG1:X, $that $was $formulated $in ARG2:Y.	100
ARG1:X $was $constructed $in ARG2:Y.	100
ARG1:X, $constructed $in ARG2:Y.	100
ARG1:X, $that $was $constructed $in ARG2:Y.	100
ARG1:X $was $from ARG2:Y.	100
ARG1:X, $who $was $from ARG2:Y.	100
ARG1:X, $from ARG2:Y.	100
ARG1:X, $that $was $developed $in ARG2:Y.	100
ARG1:X $was $developed $in ARG2:Y.	100
ARG1:X, $developed $in ARG2:Y.	100
ARG1:X $is $located $in ARG2:Y $.	101
ARG1:X, $which $is $located $in ARG2:Y.	101
ARG1:X, $located $in ARG2:Y.	101
ARG1:X $is $a $town $in ARG2:Y.	101
ARG1:X, $which $is $a $town $in ARG2:Y.	101
ARG1:X, $a $town $in ARG2:Y.	101
ARG1:X $is $a $city $in ARG2:Y.	101
ARG1:X, $which $is $a $city $in ARG2:Y.	101
ARG1:X, $a $city $in ARG2:Y.	101
ARG1:X $is $a $state $in ARG2:Y.	101
ARG1:X, $which $is $a $state $in ARG2:Y.	101
ARG1:X, $a $state $in ARG2:Y.	101
ARG1:X $is $a $county $in ARG2:Y.	101
ARG1:X, $which $is $a $county $in ARG2:Y.	101
ARG1:X, $a $county $in ARG2:Y.	101
ARG1:X $is $a $municipality $in ARG2:Y.	101
ARG1:X, $which $is $a $municipality $in ARG2:Y.	101
ARG1:X, $a $municipality $in ARG2:Y.	101
ARG1:X, $which $is $a $district $in ARG2:Y.	101
ARG1:X $district $in ARG2:Y.	101
ARG1:X $is $a $district $in ARG2:Y.	101
ARG1:X, $which $is $a $commune $in ARG2:Y.	101
ARG1:X $commune $in ARG2:Y.	101
ARG1:X $is $a $commune $in ARG2:Y.	101
ARG1:X, $which $is $a $valley $in ARG2:Y.	101
ARG1:X, $a $valley $in ARG2:Y.	101
ARG1:X $valley $in ARG2:Y.	101
ARG1:X, $a $region $in ARG2:Y.	101
ARG1:X. $which $is $a $region $in ARG2:Y.	101
ARG1:X $region $in ARG2:Y.	101
ARG1:X $region $of ARG2:Y.	101
ARG2:Y $capital ARG1:X.	101
ARG2:Y $city $of ARG1:X.	101
ARG1:X $county, ARG2:Y.	101
ARG2:Y $capital $of ARG1:X $.	101
ARG2:Y $island $of ARG1:X $.	101
ARG1:X $is $an $island $of ARG2:Y.	101
ARG1:X, $which $is $an $island $of ARG2:Y.	101
ARG1:X $area $of ARG2:Y.	101
ARG2:Y $city ARG1:X.	101
ARG1:X $is $the $capital $of ARG2:Y.	101
ARG1:X, $the $capital $of ARG2:Y.	101
ARG1:X $is $the $capital $city $of ARG2:Y.	101
ARG1:X, $which $is $the $capital $city $of ARG2:Y.	101
ARG1:X $received $the ARG2:Y $prize.	102
ARG1:X $was $awarded $the ARG2:Y $prize.	102
ARG1:X $was $given $the ARG2:Y $prize.	102
ARG1:X $was $granted $the ARG2:Y $prize.	102
$!someone $awarded ARG1:X $with $the ARG2:Y $prize.	102
$!someone $gave ARG1:X $the ARG2:Y $prize.	102
ARG1:X $was $the $winner $of $the ARG2:Y $prize.	102
ARG1:X $was $originally $aired $on ARG2:Y.	103
ARG1:X $is $to $debut $on ARG2:Y.	103
ARG2:Y $is $to $debut ARG1:X.	103
ARG2:Y $debuted ARG1:X.	103
ARG1:X $debuted $on ARG2:Y.	103
$the ARG2:Y $debut $of ARG1:X.	103
$the ARG2:Y $release $of ARG1:X.	103
ARG2:Y $is $to $air ARG1:X.	103
ARG1:X $is $to $air $on ARG2:Y.	103
ARG2:Y $is $to $broadcast ARG1:X.	103
ARG1:X $is $to $be $broadcasted $on ARG2:Y.	103
ARG2:Y's ARG1:X.	103
ARG2:Y's $series ARG1:X.	103
$the ARG2:Y $series ARG1:X.	103
ARG1:X $was $released $on ARG2:Y.	103
ARG2:Y $released ARG1:X.	103
ARG1:X, $that $aired $on ARG2:Y,	103
ARG1:X, $that $is $aired $on ARG2:Y,	103
ARG1:X, $that $was $aired $on ARG2:Y,	103
ARG1:X, $that $was $broadcasted $on ARG2:Y,	103
ARG1:X, $that $is $broadcasted $on ARG2:Y,	103
ARG1:X $was $broadcasted $on ARG2:Y.	103
ARG1:X $is $broadcasted $on ARG2:Y.	103
ARG1:X, ARG2:Y's $series.	103
ARG1:X $is $streamed $on ARG2:Y.	103
ARG1:X $streamed $on ARG2:Y.	103
ARG1:X, $which $is $streamed $on ARG2:Y.	103
ARG1:X, $which $is $broadcasted $on ARG2:Y.	103
ARG1:X, $which $is $aired $on ARG2:Y.	103
ARG1:X $was $aired $on ARG2:Y.	103
ARG1:X $is $aired $on ARG2:Y.	103
$It $was $told $that ARG1:X $on ARG2:Y $is $a $good $watch.	103
ARG1:X $returns $on ARG2:Y.	103
ARG1:X $returned $on ARG2:Y.	103
ARG1:X, $a ARG2:Y $original.	103
ARG1:X, $an ARG2:Y $original.	103
ARG1:X $premiered $on ARG2:Y.	103
ARG1:X $premieres $on ARG2:Y.	103
ARG1:X $died $in ARG2:Y.	104
ARG1:X $died $at ARG2:Y.	104
ARG1:X $passed $away $in ARG2:Y.	104
ARG1:X $passed $away $at ARG2:Y.	104
ARG1:X $expired $at ARG2:Y.	104
ARG1:X $lost $their $life $at ARG2:Y.	104
ARG1:X's $life $ended $in ARG2:Y.	104
ARG1:X $succumbed $at ARG2:Y.	104
ARG1:X $committed-suicide $at ARG2:Y.	104
ARG1:X $was $murdered $at ARG2:Y.	104
ARG1:X $is $a ARG2:Y $.	105
ARG1:X $is $an ARG2:Y $.	105
ARG2:Y $including ARG1:X $.	105
ARG2:Y $like ARG1:X $.	105
ARG2:Y $includes ARG1:X $.	105
ARG2:Y $including $the ARG1:X $.	105
ARG1:X $is $the $largest ARG2:Y $.	105
ARG1:X $is $a $small ARG2:Y $.	105
ARG1:X $is $an $example $of ARG2:Y.	105
ARG1:X $is $a $class $of ARG2:Y.	105
ARG1:X $is $a $type $of ARG2:Y.	105
ARG1:X $is $a $kind $of ARG2:Y.	105
ARG1:X $a $special $case $of ARG2:Y.	105
ARG2:Y $such $as ARG1:X.	105
ARG1:X $is ARG2:Y $citizen.	106
ARG1:X $is $a $citizen $of ARG2:Y.	106
ARG1:X $was $a $citizen $of ARG2:Y.	106
ARG1:X $was $granted $a $citizenship $of ARG2:Y.	106
ARG1:X, $a $citizen $of ARG2:Y.	106
ARG1:X, $who $is $a $citizen $of ARG2:Y.	106
ARG1:X, $who $was $a $citizen $of ARG2:Y.	106
ARG1:X $holds $a $citizenship $of ARG2:Y.	106
ARG1:X $held $a $citizenship $of ARG2:Y.	106
ARG1:X $has $a $citizenship $of ARG2:Y.	106
ARG1:X $had $a $citizenship $of ARG2:Y.	106
ARG1:X, $who $holds $a $citizenship $of ARG2:Y.	106
ARG1:X, $who $held $a $citizenship $of ARG2:Y.	106
ARG1:X, $who $has $a $citizenship $of ARG2:Y.	106
ARG1:X, $who $had $a $citizenship $of ARG2:Y.	106
$as $a $citizen $of ARG2:Y, ARG1:X	106
$The $headquarter $of ARG1:X $is $in ARG2:Y $.	107
$The $headquarters $of ARG1:X $is $in ARG2:Y $.	107
$The $headquarter $of ARG1:X $is $located $in ARG2:Y $.	107
ARG2:Y $contains $the $headquarters $of ARG1:X.	107
ARG1:X $is $headquartered $in ARG2:Y.	107
ARG2:Y $has $the $headquarters $of ARG1:X.	107
ARG1:X's $headquarters $are $in ARG2:Y.	107
ARG1:X, $whose $headquarters $are $in ARG2:Y.	107
ARG2:Y $is $home $to ARG1:X.	107
ARG1:X $is $based $in ARG2:Y.	107
$The $official $language $of ARG1:X $is ARG2:Y.	108
$An $official $language $of ARG1:X $is ARG2:Y.	108
$The $official $language $of ARG1:X $is $the ARG2:Y $language.	108
$An $official $language $of ARG1:X $is $the ARG2:Y $language.	108
ARG2:Y $is $the $official $language $of ARG1:X.	108
ARG2:Y $is $an $official $language $of ARG1:X.	108
$The ARG2:Y $language $is $the $official $language $of ARG1:X.	108
$The ARG2:Y $language $is $an $official $language $of ARG1:X.	108
ARG2:Y $is $officially $spoken $in ARG1:X.	108
$In ARG1:X, ARG2:Y $is $an $official $language.	108
$In ARG1:X, ARG2:Y $is $the $official $language.	108
$In ARG1:X $the ARG2:Y $language $is $an $official $language.	108
$Officially, ARG2:Y $is $the $language $of ARG1:X.	108
$The $law $in ARG1:X $declares ARG2:Y $an $official $language.	108
$The $law $in ARG1:X $declares ARG2:Y $the $official $language.	108
$The $law $in ARG1:X $declares $the ARG2:Y $language $an $official $language.	108
$The $law $in ARG1:X $defines ARG2:Y $as $an $official $language.	108
$The $law $in ARG1:X $defines ARG2:Y $as $the $official $language.	108
$The $law $in ARG1:X $defines $the ARG2:Y $language $as $an $official $language.	108
$The $law $in ARG1:X $defines $the ARG2:Y $language $as $the $official $language.	108
ARG1:X $is $located $in ARG2:Y $.	109
ARG1:X $is $in ARG2:Y $.	109
ARG1:X $is $a $construction $in ARG2:Y $.	109
ARG1:X $is $a $building $in ARG2:Y $.	109
ARG1:X $is $a $structure $in ARG2:Y $.	109
ARG1:X $is $a $region $in ARG2:Y $.	109
ARG1:X $happens $in ARG2:Y.	109
ARG1:X $takes $place $in ARG2:Y.	109
ARG1:X $held $in ARG2:Y.	109
ARG1:X $was $held $in ARG2:Y.	109
ARG1:X $was $held $at $the ARG2:Y.	109
ARG1:X $took $place $in ARG2:Y.	109
ARG2:Y $hosts ARG1:X.	109
ARG2:Y $hosted $the ARG1:X.	109
ARG1:X, $which $is $located $in ARG2:Y $.	109
ARG1:X, $which $happens $in ARG2:Y.	109
ARG1:X, $which $takes $place $in ARG2:Y.	109
ARG1:X, $which $is $held $in ARG2:Y.	109
ARG1:X, $which $was $held $in ARG2:Y.	109
ARG1:X, $which $was $held $at $the ARG2:Y.	109
ARG1:X, $which $took $place $in ARG2:Y.	109
ARG2:Y, $which $hosts ARG1:X.	109
ARG2:Y, $which $hosted $the ARG1:X.	109
ARG1:X, $that $is $located $in ARG2:Y $.	109
ARG1:X, $that $happens $in ARG2:Y.	109
ARG1:X, $that $takes $place $in ARG2:Y.	109
ARG1:X, $that $is $held $in ARG2:Y.	109
ARG1:X, $that $was $held $in ARG2:Y.	109
ARG1:X, $that $was $held $at $the ARG2:Y.	109
ARG1:X, $that $took $place $in ARG2:Y.	109
ARG2:Y, $that $hosts ARG1:X.	109
ARG2:Y, $that $hosted $the ARG1:X.	109
ARG1:X $festival $in ARG2:Y.	109
ARG1:X, $which $is $a $festival $in ARG2:Y.	109
ARG1:X, $a $festival $in ARG2:Y.	109
ARG1:X $works $for ARG2:Y $.	110
ARG1:X, $who $works $for ARG2:Y.	110
ARG1:X $is $employed $by ARG2:Y.	110
ARG1:X, $who $is $employed $by ARG2:Y.	110
ARG2:Y $CEO ARG1:X.	110
ARG1:X $is $the $CEO $of ARG2:Y.	110
ARG1:X, $who $is $the $CEO $of ARG2:Y.	110
ARG1:X $is $a $professor $at ARG2:Y.	110
ARG1:X, $who $is $a $professor $at ARG2:Y.	110
ARG1:X $is $a $television $commentator $at ARG2:Y.	110
ARG1:X $is $a $television $commentator $with ARG2:Y.	110
ARG1:X $is $a $presenter $at ARG2:Y.	110
ARG1:X $is $a $presenter $on ARG2:Y.	110
ARG1:X $is $a $presenter $with $the ARG2:Y.	110
ARG1:X $is $a $presenter $with ARG2:Y.	110
ARG1:X $is $the $chief $technical $officer $at ARG2:Y.	110
ARG1:X $is $the $CTO $of ARG2:Y.	110
ARG1:X $is $a $director $at ARG2:Y.	110
ARG1:X $is $a $correspondent $at ARG2:Y.	110
ARG1:X, $who $is $a $television $commentator $at ARG2:Y.	110
ARG1:X, $who $is $a $television $commentator $with ARG2:Y.	110
ARG1:X, $who $is $a $presenter $at ARG2:Y.	110
ARG1:X, $who $is $a $presenter $on ARG2:Y.	110
ARG1:X, $who $is $a $presenter $with $the ARG2:Y.	110
ARG1:X, $who $is $a $presenter $with ARG2:Y.	110
ARG1:X, $who $is $the $chief $technical $officer $at ARG2:Y.	110
ARG1:X, $who $is $the $CTO $of ARG2:Y.	110
ARG1:X, $who $is $a $director $at ARG2:Y.	110
ARG1:X, $who $is $a $correspondent $at ARG2:Y.	110
ARG1:X $is $a $journalist $at ARG2:Y.	110
ARG1:X, $who $is $a $journalist $at ARG2:Y.	110
ARG1:X $is $named $after ARG2:Y.	111
ARG1:X $was $named $after ARG2:Y.	111
ARG1:X $is $named $for ARG2:Y.	111
ARG1:X $was $named $for ARG2:Y.	111
ARG1:X, $which $is $named $after ARG2:Y.	111
ARG1:X, $which $was $named $after ARG2:Y.	111
ARG1:X, $which $is $named $for ARG2:Y.	111
ARG1:X, $which $was $named $for ARG2:Y.	111
ARG1:X, $named $for ARG2:Y.	111
ARG1:X, $named $after ARG2:Y.	111
ARG1:X $is $named $in ARG2:Y's $honor.	111
ARG1:X $was $named $in ARG2:Y's $honor.	111
ARG1:X, $named $in ARG2:Y's $honor.	111
ARG1:X, $which $is $named $in ARG2:Y's $honor.	111
ARG1:X, $which $was $named $in ARG2:Y's $honor.	111
ARG1:X $is $called $after ARG2:Y.	111
ARG1:X $was $called $after ARG2:Y.	111
ARG1:X, $which $is $called $after ARG2:Y.	111
ARG1:X, $which $was $called $after ARG2:Y.	111
ARG1:X, $called $after ARG2:Y.	111
$The $capital $of ARG1:X $is ARG2:Y $.	112
$The $capital $city $of ARG1:X $is ARG2:Y.	112
ARG2:Y $is $the $capital $of ARG1:X.	112
ARG2:Y $is $the $capital $city $of ARG1:X.	112
ARG1:X's $capital, ARG2:Y.	112
ARG1:X's $capital $city, ARG2:Y.	112
ARG1:X's $capital $is ARG2:Y.	112
ARG1:X's $capital $city $is ARG2:Y.	112
ARG2:Y, $the $capital $of ARG1:X.	112
ARG2:Y, $the $capital $city $of ARG1:X.	112
ARG2:Y, $that $is $the $capital $of ARG1:X.	112
ARG2:Y, $that $is $the $capital $city $of ARG1:X.	112
ARG1:X, $which $has $the $capital ARG2:Y.	112
ARG1:X, $which $has $the $capital $city ARG2:Y.	112
ARG1:X $maintains $diplomatic $relations $with ARG2:Y.	154
ARG1:X $maintained $diplomatic $relations $with ARG2:Y.	154
ARG2:Y $maintains $diplomatic $relations $with ARG1:X.	154
ARG2:Y $maintained $diplomatic $relations $with ARG1:X.	154
ARG1:X $ties $diplomatic $relations $with ARG2:Y.	154
ARG2:Y $ties $diplomatic $relations $with ARG1:X.	154
ARG1:X $tied $diplomatic $relations $with ARG2:Y.	154
ARG2:Y $tied $diplomatic $relations $with ARG1:X.	154
ARG1:X $has $diplomatic $relations $with ARG2:Y.	154
ARG2:Y $has $diplomatic $relations $with ARG1:X.	154
ARG1:X $had $diplomatic $relations $with ARG2:Y.	154
ARG2:Y $had $diplomatic $relations $with ARG1:X.	154
ARG1:X $has $an $embassy $in ARG2:Y	154
ARG1:X $had $an $embassy $in ARG2:Y	154
ARG2:Y $has $an $embassy $in ARG1:X	154
ARG2:Y $had $an $embassy $in ARG1:X	154
ARG1:X $exchanged $ambassadors $with ARG2:Y	154
ARG2:Y $exchanged $ambassadors $with ARG1:X	154
ARG1:X, $which $has $diplomatic $relations $with ARG2:Y	154
ARG1:X, $which $had $diplomatic $relations $with ARG2:Y	154
ARG2:Y, $which $has $diplomatic $relations $with ARG1:X	154
ARG2:Y, $which $had $diplomatic $relations $with ARG1:X	154
ARG2:Y, $which $ties $diplomatic $relations $with ARG1:X	154
ARG2:Y, $which $tied $diplomatic $relations $with ARG1:X	154
ARG1:X $plays ARG2:Y $music $.	155
ARG1:X, $who $plays ARG2:Y $music	155
ARG1:X $is $a ARG2:Y $musician.	155
ARG1:X $is $an ARG2:Y $musician.	155
ARG1:X, $who $is $a ARG2:Y $musician.	155
ARG1:X, $who $is $an ARG2:Y $musician.	155
ARG1:X $plays ARG2:Y.	155
ARG1:X, $who $plays ARG2:Y.	155
ARG1:X $performs $in ARG2:Y $concerts.	155
ARG1:X, $who $performs $in ARG2:Y $concerts.	155
ARG2:Y $artist ARG1:X.	155
ARG2:Y $singer ARG1:X.	155
ARG2:Y $musician ARG1:X.	155
ARG2:Y $star ARG1:X.	155
ARG2:Y $artists $such $as ARG1:X.	155
ARG2:Y $bands ARG1:X.	155
ARG2:Y $musicians ARG1:X.	155
ARG2:Y $musicians $such $as ARG1:X.	155
ARG2:Y $bands $such $as ARG1:X.	155
ARG2:Y $singers $such $as ARG1:X.	155
ARG2:Y $stars $such $as ARG1:X.	155
ARG1:X $is $a $subclass $of ARG2:Y.	156
ARG1:X $is $a $type $of ARG2:Y.	156
ARG1:X, $which $is $a $type $of ARG2:Y.	156
ARG1:X, $which $is $a $subclass $of ARG2:Y.	156
ARG1:X, $ $a $subclass $of ARG2:Y.	156
ARG1:X, $ $a $type $of ARG2:Y.	156
$types $of ARG2:Y $such $as ARG1:X.	156
ARG1:X $is $a ARG2:Y.	156
ARG2:Y $including ARG1:X.	156
ARG2:Y $like ARG1:X.	156
ARG2:Y $includes ARG1:X.	156
ARG2:Y $including $the ARG1:X.	156
ARG1:X $is $the $largest ARG2:Y.	156
ARG2:Y $may $include ARG1:X.	156
ARG1:X $is $called ARG2:Y.	156
ARG1:X $is $an $example $of ARG2:Y.	156
ARG1:X $is $a $class $of ARG2:Y.	156
ARG1:X $is $a $kind $of ARG2:Y.	156
ARG1:X $and $some $other ARG2:Y.	156
ARG1:X $and $any $other ARG2:Y.	156
ARG1:X $or $some $other ARG2:Y.	156
ARG1:X $a $special $case $of ARG2:Y.	156
ARG1:X $is $an ARG2:Y.	156
ARG2:Y $such $as ARG1:X.	156
ARG1:X $is $the ARG2:Y.	156
ARG1:X $is $a $form $of ARG2:Y.	156
ARG1:X $is $affiliated $with $the ARG2:Y $religion $.	157
ARG1:X $was $affiliated $with $the ARG2:Y $religion $.	157
ARG1:X $followed $the ARG2:Y $religion.	157
ARG1:X $follows $the ARG2:Y $religion.	157
ARG1:X $converted $to ARG2:Y.	157
ARG2:Y $founder ARG1:X.	157
ARG2:Y $scholar ARG1:X.	157
ARG2:Y $philosopher ARG1:X.	157
ARG2:Y $preacher ARG1:X.	157
ARG1:X $who $converted $to ARG2:Y.	157
ARG2:Y $scholars $such $as ARG1:X.	157
ARG2:Y $scholars $including ARG1:X.	157
ARG1:X $was $received $into $the ARG2:Y $.	157
ARG2:Y $apostle ARG1:X $.	157
ARG2:Y $saint ARG1:X $.	157
ARG1:X $had $converted $to ARG2:Y $.	157
ARG1:X $founded ARG2:Y.	157
ARG1:X $was $a ARG2:Y $preacher.	157
ARG1:X $was $a ARG2:Y $theologian.	157
ARG1:X $established ARG2:Y.	157
ARG2:Y $theologian ARG1:X.	157
ARG1:X $is $a $monastic $in ARG2:Y.	157
ARG1:X $is $ordained $in ARG2:Y.	157
ARG2:Y $is $the $primary $religion $in ARG1:X.	157
ARG2:Y $is $the $majority $religion $for ARG1:X.	157
ARG1:X $is $follower $of ARG2:Y.	157
ARG1:X $was $follower $of ARG2:Y.	157
ARG2:Y $was $one $of ARG1:X's $official $religions.	157
ARG2:Y $is $one $of ARG1:X's $official $religions.	157
ARG2:Y $is ARG1:X's $official $religion.	157
ARG2:Y $was ARG1:X's $official $religion.	157
ARG1:X $practiced ARG2:Y.	157
ARG1:X $practices ARG2:Y.	157
ARG1:X $plays ARG2:Y $.	158
ARG1:X $played ARG2:Y $.	158
ARG1:X $played $the ARG2:Y $.	158
ARG1:X $playing ARG2:Y $.	158
ARG2:Y $player ARG1:X $	158
ARG1:X $playing $the ARG2:Y $.	158
ARG2:Y $sonatas $of ARG1:X $.	158
ARG1:X $plays $the ARG2:Y $.	158
ARG2:Y $pieces $by ARG1:X $.	158
ARG2:Y $solo $by ARG1:X $.	158
ARG2:Y $maestro ARG1:X $.	158
ARG1:X $to $play ARG2:Y $	158
ARG1:X $on $vocals $and ARG2:Y $.	158
ARG2:Y $played $by ARG1:X $.	158
$features ARG1:X's ARG2:Y $solo.	158
ARG1:X $is $a ARG2:Y $player.	158
ARG1:X $was $a ARG2:Y $player.	158
ARG1:X $plays $a $variety $of $instruments, $including ARG2:Y.	158
ARG1:X $studies ARG2:Y.	158
ARG1:X $performing $on ARG2:Y.	158
ARG1:X $began $playing ARG2:Y.	158
ARG1:X $is $a ARG2:Y $performer.	158
$The $original $language $of ARG1:X $is ARG2:Y.	159
$The $original $language $of ARG1:X $was ARG2:Y.	159
$The $language $of ARG1:X $is ARG2:Y.	159
$The $language $of ARG1:X $was ARG2:Y.	159
ARG1:X $is $a ARG2:Y-language $show.	159
ARG1:X $is $an ARG2:Y-language $show.	159
ARG1:X $is $a ARG2:Y-language $film.	159
ARG1:X $is $an ARG2:Y-language $film.	159
ARG1:X $is $a ARG2:Y-language $series.	159
ARG1:X $is $an ARG2:Y-language $series.	159
ARG1:X, $a ARG2:Y-language $show.	159
ARG1:X, $an ARG2:Y-language $show.	159
ARG1:X, $a ARG2:Y-language $film.	159
ARG1:X, $an ARG2:Y-language $film.	159
ARG1:X, $a ARG2:Y-language $series.	159
ARG1:X, $an ARG2:Y-language $series.	159
ARG1:X $was $a ARG2:Y-language $show.	159
ARG1:X $was $an ARG2:Y-language $show.	159
ARG1:X $was $a ARG2:Y-language $film.	159
ARG1:X $was $an ARG2:Y-language $film.	159
ARG1:X $was $a ARG2:Y-language $series.	159
ARG1:X $was $an ARG2:Y-language $series.	159
ARG1:X $is $a $film $in $the ARG2:Y $language.	159
ARG1:X $was $a $film $in $the ARG2:Y $language.	159
ARG1:X $is $a $show $in $the ARG2:Y $language.	159
ARG1:X $was $a $show $in $the ARG2:Y $language.	159
ARG1:X $is $a $series $in $the ARG2:Y $language.	159
ARG1:X $was $a $series $in $the ARG2:Y $language.	159
ARG2:Y $is $the $language $of ARG1:X.	159
ARG2:Y $was $the $language $of ARG1:X.	159
ARG1:X $and ARG2:Y $are $twin $cities.	160
ARG2:Y $and ARG1:X $are $twin $cities.	160
ARG2:Y $is $a $twin $city $of ARG1:X.	160
ARG1:X $is $a $twin $city $of ARG2:Y.	160
ARG1:X $and ARG2:Y $signed $a $twin $cities $agreement.	160
ARG2:Y $and ARG1:X $signed $a $twin $cities $agreement.	160
ARG1:X $and ARG2:Y $announced $a $twin $cities $agreement.	160
ARG2:Y $and ARG1:X $announced $a $twin $cities $agreement.	160
$The $mayor $of ARG1:X $signed $a $twin $cities $agreement $with ARG2:Y.	160
$The $mayor $of ARG2:Y $signed $a $twin $cities $agreement $with ARG1:X.	160
$The $mayor $of ARG1:X $announced $a $twin $cities $agreement $with ARG2:Y.	160
$The $mayor $of ARG2:Y $announced $a $twin $cities $agreement $with ARG1:X.	160
ARG1:X $works $in $the $field $of ARG2:Y.	161
ARG1:X $worked $in $the $field $of ARG2:Y.	161
ARG1:X $specializes $in ARG2:Y.	161
ARG1:X $specialized $in ARG2:Y.	161
ARG2:Y $is $the $specialization $of ARG1:X.	161
ARG2:Y $was $the $specialization $of ARG1:X.	161
$The $expertise $of ARG1:X $is ARG2:Y.	161
$The $expertise $of ARG1:X $was ARG2:Y.	161
ARG2:Y $is $the $expertise $of ARG1:X.	161
ARG2:Y $was $the $expertise $of ARG1:X.	161
$The $domain $of $activity $of ARG1:X $is ARG2:Y.	161
$The $domain $of $activity $of ARG1:X $was ARG2:Y.	161
$The $domain $of $work $of ARG1:X $is ARG2:Y.	161
$The $domain $of $work $of ARG1:X $was ARG2:Y.	161
ARG2:Y $is $the $domain $of $activity $of ARG1:X.	161
ARG2:Y $was $the $domain $of $activity $of ARG1:X.	161
ARG1:X's $area $of $work $is ARG2:Y.	161
ARG1:X's $area $of $work $was ARG2:Y.	161
ARG1:X's $domain $of $work $was ARG2:Y.	161
ARG1:X's $domain $of $work $is ARG2:Y.	161
ARG1:X's $domain $of $activity $was ARG2:Y.	161
ARG1:X's $domain $of $activity $is ARG2:Y.	161
ARG1:X's $expertise $was ARG2:Y.	161
ARG1:X's $expertise $is ARG2:Y.	161
ARG1:X $works $in $the $area $of ARG2:Y.	161
ARG1:X $worked $in $the $area $of ARG2:Y.	161
ARG1:X $is $represented $by $music $label ARG2:Y $.	162
ARG1:X, $that $is $represented $by $music $label ARG2:Y.	162
ARG1:X, $which $is $represented $by $music $label ARG2:Y.	162
ARG1:X $is $represented $by $record $label ARG2:Y $.	162
ARG1:X, $that $is $represented $by $record $label ARG2:Y.	162
ARG1:X, $which $is $represented $by $record $label ARG2:Y.	162
ARG1:X $is $represented $by ARG2:Y $.	162
ARG1:X, $that $is $represented $by ARG2:Y.	162
ARG1:X, $which $is $represented $by ARG2:Y.	162
$The $music $label $representing ARG1:X $is ARG2:Y.	162
